brightness_k,frp_mw,firms_confidence_pct,daynight,observation_count_7d,persistence_hours_7d,frp_trend_pct,industrial_proximity_km,refinery_proximity_km,mine_proximity_km,forest_proximity_km,cropland_proximity_km,population_5km,land_cover,label
344.29,21.25,88,1,17,102.69,1.4,18.22,14.31,2.5,20.28,54.27,17,Industrial,Mining Activity
362.55,22.98,98,1,9,132.02,17.4,27.65,8.94,3.49,19.89,43.81,54,Mining,Mining Activity
326.81,75.55,94,1,7,47.57,-1.19,8.01,49.03,2.0,39.47,22.44,126,Mining,Mining Activity
352.16,24.42,85,1,13,167.53,31.47,14.84,42.9,2.64,43.85,25.94,41,Industrial,Mining Activity
322.84,4.59,77,1,10,146.57,18.53,12.13,75.08,3.04,21.12,73.11,15,Bare Land,Mining Activity
331.31,15.1,94,1,9,132.32,17.03,8.25,65.89,1.09,36.52,70.29,4,Bare Land,Mining Activity
326.01,14.72,91,1,9,147.7,20.56,4.09,87.6,1.94,30.84,6.92,78,Mining,Mining Activity
327.0,3.34,94,1,12,38.2,-0.44,21.13,29.48,1.6,27.37,68.89,83,Mining,Mining Activity
297.13,2.89,70,1,11,78.6,14.18,15.93,88.19,2.39,75.64,58.65,223,Industrial,Mining Activity
329.04,57.92,80,0,16,166.63,9.54,31.61,28.03,0.59,52.5,76.92,45,Bare Land,Mining Activity
354.24,7.81,89,1,19,158.11,3.38,8.1,66.41,1.69,9.94,33.46,225,Mining,Mining Activity
353.78,11.08,97,1,3,69.15,-0.88,36.67,84.78,0.31,63.41,56.0,23,Bare Land,Mining Activity
328.13,132.53,100,1,12,80.84,12.14,31.41,48.09,3.36,66.3,18.06,89,Bare Land,Mining Activity
349.43,275.93,95,1,13,39.21,13.27,26.01,54.23,0.87,39.84,12.66,14,Industrial,Mining Activity
330.59,9.07,97,1,19,129.45,19.48,18.65,92.39,2.67,27.28,53.7,92,Mining,Mining Activity
322.95,15.41,84,1,17,32.81,21.76,26.79,96.09,0.56,76.97,70.84,10,Mining,Mining Activity
341.44,2.55,85,1,14,15.56,13.12,34.67,36.21,1.69,79.7,51.44,66,Bare Land,Mining Activity
351.45,61.51,84,1,6,72.72,13.36,8.93,84.48,1.71,61.37,17.27,916,Bare Land,Mining Activity
343.7,9.41,80,1,10,116.75,-1.45,26.12,61.74,1.6,70.23,50.47,79,Mining,Mining Activity
340.71,5.99,92,1,10,78.35,7.31,33.0,83.07,1.61,44.36,31.15,8,Industrial,Mining Activity
355.53,27.27,95,1,3,55.6,10.61,14.02,71.74,2.62,69.05,12.21,53,Bare Land,Mining Activity
328.37,58.31,89,1,11,38.61,-1.61,24.21,52.38,3.28,65.36,17.71,79,Mining,Mining Activity
333.05,21.16,100,0,4,95.45,15.15,4.12,35.9,1.12,26.26,48.71,20,Bare Land,Mining Activity
327.2,4.85,100,0,13,44.21,-5.72,34.7,73.0,0.11,61.6,64.72,50,Bare Land,Mining Activity
361.12,28.95,97,1,5,43.9,5.18,12.51,21.7,3.49,56.03,41.66,86,Mining,Mining Activity
361.05,39.53,93,1,17,162.5,7.48,16.51,78.24,0.73,58.47,61.11,34,Mining,Mining Activity
338.95,11.97,92,1,11,72.09,3.35,19.68,68.71,0.58,58.92,27.19,25,Industrial,Mining Activity
356.87,56.93,82,1,9,89.94,20.62,20.36,57.67,2.63,33.0,55.73,33,Industrial,Mining Activity
327.3,178.08,88,1,19,70.72,10.47,15.02,86.16,0.29,67.11,40.69,243,Industrial,Mining Activity
355.36,16.4,100,1,16,81.89,18.42,29.79,83.52,0.67,30.14,57.78,1,Industrial,Mining Activity
343.79,143.45,79,1,7,121.15,11.09,28.95,55.64,0.33,74.53,64.63,56,Bare Land,Mining Activity
347.32,55.42,100,1,15,149.79,18.3,39.48,64.1,1.63,63.54,19.79,34,Industrial,Mining Activity
356.53,31.74,89,0,7,129.71,17.75,13.61,24.23,3.02,34.24,5.63,38,Industrial,Mining Activity
318.07,139.07,96,1,14,24.49,9.22,13.2,28.64,3.3,16.82,43.62,91,Bare Land,Mining Activity
325.83,33.28,83,1,14,96.25,1.01,18.21,51.16,1.48,44.59,34.51,27,Mining,Mining Activity
362.69,12.64,92,1,10,111.24,2.91,2.06,37.16,3.27,13.05,42.39,116,Industrial,Mining Activity
307.76,12.07,91,1,8,44.65,0.2,18.03,8.96,1.33,71.09,66.12,22,Bare Land,Mining Activity
332.95,83.96,91,1,15,46.08,4.21,24.14,18.01,0.38,58.37,64.21,40,Bare Land,Mining Activity
347.78,7.11,87,1,18,157.31,-9.42,30.12,48.22,3.31,5.48,32.63,49,Industrial,Mining Activity
351.02,32.08,84,1,19,29.89,15.04,6.0,83.18,2.62,18.56,43.62,7,Mining,Mining Activity
348.43,8.29,93,1,6,139.62,24.11,14.47,54.71,1.45,36.35,15.76,50,Bare Land,Mining Activity
344.02,24.16,82,1,4,136.94,1.96,24.33,18.05,2.73,73.84,76.77,245,Industrial,Mining Activity
338.12,22.92,87,1,20,136.07,-8.13,4.64,53.81,0.49,19.88,56.5,47,Mining,Mining Activity
333.6,77.82,87,1,18,105.82,18.69,6.63,56.25,0.1,65.68,45.46,52,Bare Land,Mining Activity
326.41,29.78,83,1,16,45.6,12.65,27.32,53.34,2.02,10.08,27.43,425,Bare Land,Mining Activity
338.64,47.57,79,1,7,141.7,-0.39,19.05,32.96,3.03,20.52,36.87,48,Mining,Mining Activity
361.36,48.18,87,1,12,30.57,17.66,26.82,19.09,1.02,24.98,70.09,41,Industrial,Mining Activity
349.68,54.65,98,1,13,88.03,14.6,30.94,11.53,3.36,34.56,46.09,30,Industrial,Mining Activity
321.25,22.18,92,1,5,140.34,25.97,39.92,82.13,1.63,8.67,63.28,84,Industrial,Mining Activity
324.09,24.09,88,1,17,16.71,-7.83,12.11,82.61,1.95,51.71,71.39,33,Mining,Mining Activity
358.59,6.67,99,1,13,122.0,11.59,25.82,62.65,1.73,60.05,31.37,77,Industrial,Mining Activity
334.98,25.31,89,1,18,152.51,-1.16,29.15,38.9,2.13,71.74,52.77,70,Mining,Mining Activity
339.38,15.48,97,1,13,12.47,-20.54,13.91,76.97,3.27,70.55,37.9,227,Bare Land,Mining Activity
344.63,8.73,80,1,15,70.56,18.8,24.5,99.12,2.89,19.33,58.18,86,Mining,Mining Activity
329.15,30.6,94,1,12,28.79,10.04,7.7,53.8,1.75,19.45,75.54,28,Bare Land,Mining Activity
353.18,40.41,86,1,8,77.18,19.07,25.65,37.0,0.14,78.12,5.29,13,Mining,Mining Activity
328.06,15.74,97,1,17,99.49,-0.18,14.87,39.61,2.1,19.77,51.62,41,Industrial,Mining Activity
335.02,84.16,83,1,3,151.21,13.85,31.14,84.3,3.17,59.5,66.41,3,Industrial,Mining Activity
352.96,45.65,83,1,8,132.34,22.87,12.93,90.87,3.46,5.52,79.03,84,Bare Land,Mining Activity
345.2,114.32,90,1,16,90.27,9.71,7.32,44.95,1.47,67.5,24.45,73,Mining,Mining Activity
358.2,15.48,85,1,6,53.83,-1.91,14.56,18.14,3.31,67.27,52.44,19,Industrial,Mining Activity
366.9,103.88,86,1,19,85.29,-4.38,20.47,24.31,3.15,16.83,5.97,248,Industrial,Mining Activity
325.75,45.71,91,1,16,33.26,23.26,33.21,9.83,1.07,42.57,49.05,52,Mining,Mining Activity
352.38,15.25,100,1,8,73.97,-0.2,17.69,59.65,0.26,52.34,78.7,30,Bare Land,Mining Activity
357.99,48.3,99,1,14,15.6,16.99,19.83,46.59,3.32,76.07,29.03,27,Bare Land,Mining Activity
356.55,20.07,82,1,16,30.09,2.63,29.2,47.34,1.18,37.65,27.74,168,Mining,Mining Activity
354.52,9.66,92,1,19,134.32,5.77,36.6,40.22,1.92,29.02,21.5,17,Bare Land,Mining Activity
339.67,14.8,91,1,14,67.69,3.69,21.45,85.26,2.66,10.38,11.39,28,Mining,Mining Activity
327.97,20.93,81,1,15,70.54,10.95,14.59,71.35,0.94,43.43,30.54,14,Bare Land,Mining Activity
341.92,18.31,90,0,11,52.5,21.73,15.17,48.37,2.07,57.28,6.51,79,Bare Land,Mining Activity
324.56,21.8,100,1,11,24.75,10.47,24.93,41.48,1.95,28.24,11.25,32,Bare Land,Mining Activity
333.0,17.81,93,1,9,164.71,14.48,10.83,76.32,1.21,36.05,6.72,31,Mining,Mining Activity
329.07,66.82,90,1,19,121.24,-3.33,29.3,66.33,0.28,38.03,68.07,21,Mining,Mining Activity
347.64,231.85,84,1,6,88.85,4.69,32.88,23.1,0.56,53.3,44.4,9,Bare Land,Mining Activity
319.07,16.81,89,1,4,142.55,25.04,38.72,93.91,2.79,39.33,55.13,65,Mining,Mining Activity
344.94,13.55,86,1,12,13.07,-0.96,31.64,19.4,1.42,46.6,50.74,26,Bare Land,Mining Activity
318.02,71.29,96,1,5,117.78,-10.3,37.47,10.14,3.47,21.82,30.14,410,Mining,Mining Activity
345.07,16.5,94,1,14,123.21,16.16,8.83,12.71,1.42,19.35,18.33,348,Bare Land,Mining Activity
347.23,65.89,78,0,13,137.48,14.42,8.58,28.17,0.63,30.01,41.47,98,Bare Land,Mining Activity
354.84,7.27,86,0,9,29.94,23.49,25.46,40.32,0.59,21.06,11.61,35,Mining,Mining Activity
346.7,26.49,86,0,18,165.72,21.87,18.7,34.22,1.4,38.15,65.31,21,Industrial,Mining Activity
336.67,20.32,83,1,8,37.71,9.57,17.66,80.4,0.4,73.06,74.49,191,Bare Land,Mining Activity
339.92,37.06,95,1,7,98.78,14.83,4.15,98.3,2.03,64.08,6.74,22,Mining,Mining Activity
344.56,17.57,98,1,15,159.41,1.83,19.86,21.09,0.87,39.9,27.65,191,Industrial,Mining Activity
351.17,10.0,96,1,15,147.55,16.42,35.14,19.45,2.97,46.21,45.51,15,Mining,Mining Activity
367.0,36.93,91,0,15,95.15,8.72,3.05,24.66,1.92,56.62,31.96,104,Mining,Mining Activity
339.38,24.6,94,1,4,143.49,15.38,27.77,63.39,1.86,34.57,62.51,62,Bare Land,Mining Activity
313.37,101.08,90,1,10,46.2,28.97,38.61,12.61,3.31,52.57,5.68,57,Bare Land,Mining Activity
359.44,23.25,90,1,14,106.16,-7.74,12.52,87.69,0.14,15.36,53.64,81,Bare Land,Mining Activity
334.73,11.09,87,1,6,158.42,13.41,31.04,11.95,3.31,74.54,10.71,90,Bare Land,Mining Activity
331.04,42.77,95,1,13,96.98,20.35,34.59,37.33,2.6,69.65,56.41,20,Bare Land,Mining Activity
358.03,58.03,85,1,16,27.43,12.24,5.45,55.14,2.48,65.62,5.68,62,Bare Land,Mining Activity
330.27,3.92,72,1,13,35.18,32.57,36.43,25.53,2.76,48.76,11.26,13,Industrial,Mining Activity
300.46,71.81,96,1,17,97.42,13.74,36.35,79.17,2.74,16.89,63.04,57,Mining,Mining Activity
338.75,18.41,77,1,17,37.12,22.91,10.91,51.92,2.61,58.22,10.99,46,Bare Land,Mining Activity
339.28,48.46,90,1,6,126.39,-8.35,18.19,28.39,0.99,73.2,25.49,153,Mining,Mining Activity
356.76,15.85,90,1,12,90.15,9.04,38.85,69.82,2.11,26.71,67.51,7,Industrial,Mining Activity
340.49,28.43,100,1,4,133.22,18.11,14.54,44.95,0.93,50.62,42.51,42,Mining,Mining Activity
367.0,17.31,80,0,4,60.33,3.76,20.24,11.4,2.18,74.42,35.04,82,Mining,Mining Activity
342.57,61.25,84,1,14,28.61,12.49,14.13,9.39,3.38,79.35,58.05,116,Bare Land,Mining Activity
360.44,98.14,94,1,6,59.12,12.97,35.25,48.18,1.77,52.21,8.67,19,Bare Land,Mining Activity
342.89,68.63,81,1,6,65.05,11.7,15.46,99.54,0.47,8.25,43.88,291,Industrial,Mining Activity
338.78,20.04,84,0,14,79.03,9.38,24.11,48.81,1.41,32.62,73.34,14,Industrial,Mining Activity
330.2,6.68,96,1,7,101.77,-15.96,29.85,9.05,0.25,13.46,71.36,29,Mining,Mining Activity
331.97,9.49,99,1,5,68.51,10.01,26.81,81.89,2.68,12.82,39.8,17,Mining,Mining Activity
342.54,33.47,85,0,19,147.49,20.15,13.82,41.7,1.04,38.53,19.49,12,Industrial,Mining Activity
337.91,6.57,96,1,9,164.16,11.66,23.94,60.99,0.45,59.76,61.83,7,Bare Land,Mining Activity
331.44,91.93,90,1,19,101.72,5.68,23.43,27.61,0.44,17.5,19.96,37,Industrial,Mining Activity
345.81,12.03,82,0,12,32.33,5.18,30.78,14.94,2.22,29.66,60.36,53,Bare Land,Mining Activity
323.22,5.78,99,1,9,160.66,4.3,21.56,39.08,1.8,62.74,29.96,67,Bare Land,Mining Activity
332.4,14.24,83,1,12,153.23,16.02,27.91,77.16,3.3,33.3,70.26,44,Bare Land,Mining Activity
345.4,13.92,94,1,18,139.84,-8.05,38.24,9.51,1.83,66.76,9.25,95,Mining,Mining Activity
348.48,17.07,83,1,4,143.89,14.44,5.23,34.59,2.46,42.81,76.96,100,Industrial,Mining Activity
340.81,22.79,94,1,18,39.37,-6.42,24.93,53.15,2.83,11.49,21.24,18,Industrial,Mining Activity
352.82,45.04,84,1,7,43.35,2.68,12.86,94.61,3.11,41.91,49.75,111,Industrial,Mining Activity
358.8,70.06,93,1,7,68.94,2.22,15.11,14.15,2.1,24.6,67.28,29,Bare Land,Mining Activity
329.03,31.3,98,1,11,135.77,-9.41,4.51,65.46,0.59,72.8,41.06,10,Bare Land,Mining Activity
346.83,82.45,78,1,17,108.61,12.7,23.98,16.75,2.94,22.17,62.22,18,Mining,Mining Activity
353.1,62.52,83,1,4,108.54,-1.83,35.46,80.62,0.59,74.17,8.98,74,Mining,Mining Activity
346.24,25.11,86,1,12,27.51,-16.76,23.98,9.55,2.22,40.99,39.69,81,Bare Land,Mining Activity
349.31,36.13,88,1,7,153.94,-2.87,6.69,18.73,2.94,35.63,52.33,120,Bare Land,Mining Activity
332.2,11.72,90,1,19,128.35,3.55,15.19,91.74,1.79,15.94,58.65,85,Mining,Mining Activity
328.69,11.89,92,1,19,45.53,7.1,6.7,27.8,1.84,17.12,17.3,483,Mining,Mining Activity
334.01,28.7,100,1,11,23.15,10.09,2.27,27.85,3.41,61.45,79.34,115,Bare Land,Mining Activity
330.59,15.77,85,0,8,64.28,13.68,31.24,30.57,1.36,41.6,35.99,23,Mining,Mining Activity
351.68,8.52,74,1,12,111.5,8.02,25.86,56.1,1.98,12.4,12.11,90,Mining,Mining Activity
337.61,23.47,83,1,12,145.4,-1.28,39.36,65.17,3.2,62.28,16.94,86,Industrial,Mining Activity
356.24,12.39,81,1,15,56.64,1.79,4.86,36.52,1.89,12.16,15.26,19,Mining,Mining Activity
352.3,25.83,85,1,9,77.85,-15.98,6.18,18.59,2.54,62.43,27.29,24,Bare Land,Mining Activity
352.68,89.36,95,1,15,24.37,33.46,7.21,51.99,0.78,59.9,42.44,126,Bare Land,Mining Activity
359.64,50.42,90,1,12,57.87,17.23,17.41,38.36,1.81,55.91,20.9,23,Mining,Mining Activity
317.98,14.97,95,1,5,71.19,2.41,30.68,39.89,0.77,34.07,49.97,152,Mining,Mining Activity
363.31,18.11,83,0,6,89.43,24.83,30.92,27.34,2.0,36.89,62.73,282,Industrial,Mining Activity
345.78,70.72,86,1,14,108.68,12.84,27.61,91.21,2.48,72.68,51.69,7,Industrial,Mining Activity
329.79,55.29,100,1,13,69.64,3.69,36.54,72.16,3.33,61.92,7.95,43,Mining,Mining Activity
349.54,53.44,93,1,6,95.71,17.73,23.73,30.64,0.56,11.53,79.21,20,Mining,Mining Activity
362.47,51.84,86,0,11,45.93,19.52,18.62,94.71,0.33,60.03,68.45,24,Industrial,Mining Activity
358.35,54.13,88,0,16,33.32,4.7,36.86,50.72,0.81,8.59,31.35,42,Industrial,Mining Activity
317.72,41.6,93,1,13,100.37,31.07,33.49,47.1,2.81,25.65,6.11,208,Mining,Mining Activity
326.13,14.04,92,1,14,154.16,30.3,12.76,40.74,0.79,67.2,74.79,62,Mining,Mining Activity
335.25,105.57,72,1,12,81.84,15.68,25.65,86.38,2.67,37.56,53.67,27,Bare Land,Mining Activity
319.49,18.8,92,1,19,142.02,5.16,27.9,79.98,2.55,37.06,21.12,76,Bare Land,Mining Activity
340.6,16.11,98,1,15,125.31,4.41,35.68,28.23,2.24,77.55,64.51,141,Industrial,Mining Activity
342.26,12.61,82,1,9,111.92,11.19,39.07,64.86,2.62,48.81,48.42,43,Industrial,Mining Activity
335.3,58.21,96,1,4,83.02,19.37,17.86,85.52,1.57,10.52,50.54,65,Bare Land,Mining Activity
367.0,38.18,88,1,19,45.05,9.73,10.23,96.4,2.01,45.57,24.22,174,Mining,Mining Activity
354.91,41.15,97,1,20,113.21,13.17,37.09,18.33,0.58,45.44,59.67,12,Mining,Mining Activity
334.95,35.74,96,1,5,24.6,-0.9,27.11,36.18,1.87,63.25,16.09,67,Mining,Mining Activity
349.48,7.62,100,1,9,124.87,18.85,5.97,86.46,1.02,62.99,22.57,17,Bare Land,Mining Activity
331.77,23.79,97,1,14,68.26,16.64,23.78,87.92,1.17,24.87,52.08,35,Industrial,Mining Activity
340.41,12.43,74,1,8,18.26,2.22,13.85,32.99,1.98,23.11,59.5,44,Bare Land,Mining Activity
321.47,19.06,87,1,11,139.51,23.8,39.71,24.3,3.17,8.37,60.0,24,Mining,Mining Activity
344.23,68.14,86,1,5,75.71,23.19,18.99,51.94,1.53,49.59,26.34,5,Bare Land,Mining Activity
351.18,12.16,100,1,15,76.99,22.02,37.18,61.81,1.96,17.0,74.04,51,Bare Land,Mining Activity
346.28,59.18,85,1,12,17.59,1.09,23.15,82.2,1.29,40.19,28.41,112,Mining,Mining Activity
311.86,50.82,99,1,5,150.05,17.55,9.39,16.6,3.34,14.42,76.63,208,Industrial,Mining Activity
348.02,9.55,84,1,13,111.96,-2.94,26.54,57.13,0.76,51.94,33.87,65,Bare Land,Mining Activity
340.33,17.83,91,1,13,166.67,11.73,31.42,61.28,2.35,54.85,34.39,43,Bare Land,Mining Activity
324.33,10.54,92,1,6,139.8,-2.54,9.85,22.47,3.24,5.11,10.73,69,Mining,Mining Activity
340.59,35.57,70,0,12,93.53,20.6,21.85,92.77,0.2,26.39,52.32,61,Industrial,Mining Activity
333.28,11.43,100,1,8,155.49,-2.39,11.92,40.12,0.82,65.46,37.51,24,Mining,Mining Activity
327.67,4.64,97,1,9,161.97,5.0,32.71,8.88,2.98,40.7,6.42,20,Mining,Mining Activity
318.13,5.5,89,1,17,51.88,8.0,25.07,39.95,1.57,45.74,13.39,52,Bare Land,Mining Activity
322.07,16.36,86,1,8,21.64,25.58,23.65,91.16,2.55,60.47,10.1,36,Mining,Mining Activity
356.89,6.79,85,1,13,121.22,8.6,17.61,82.55,1.47,68.16,39.64,4,Industrial,Mining Activity
359.63,12.88,71,1,3,94.35,-0.47,34.46,63.07,0.41,55.0,51.86,864,Industrial,Mining Activity
323.3,8.36,90,1,4,36.28,4.81,11.86,97.87,3.08,79.22,74.01,8,Mining,Mining Activity
333.87,3.31,91,1,12,26.25,11.9,34.8,62.92,3.5,53.23,21.77,93,Industrial,Mining Activity
324.19,25.87,77,1,13,100.55,28.91,8.62,68.35,0.74,71.59,74.65,12,Mining,Mining Activity
340.76,40.43,100,1,16,166.58,8.36,6.1,94.2,2.9,15.86,76.71,77,Industrial,Mining Activity
345.27,23.57,86,1,16,116.49,-15.87,6.47,36.83,3.31,5.81,74.88,41,Bare Land,Mining Activity
315.59,10.74,96,1,15,59.18,26.18,27.69,93.91,1.92,34.56,69.25,20,Mining,Mining Activity
314.05,18.68,84,1,11,26.92,-3.81,4.65,22.96,1.79,68.05,55.6,18,Bare Land,Mining Activity
351.04,12.78,95,1,19,86.46,-4.25,18.96,24.47,0.17,53.61,32.44,3,Mining,Mining Activity
307.03,9.13,79,1,13,20.65,1.88,36.07,84.82,0.16,7.33,7.47,18,Industrial,Mining Activity
337.67,15.38,89,1,4,24.86,5.28,11.09,18.12,0.75,20.46,33.95,65,Industrial,Mining Activity
335.16,10.74,86,1,13,104.94,13.33,21.07,77.57,2.95,70.84,78.51,25,Mining,Mining Activity
351.17,8.32,78,0,6,55.8,9.49,38.87,11.01,3.16,29.89,29.61,362,Industrial,Mining Activity
332.39,7.57,93,1,14,137.54,-6.37,2.13,28.63,3.46,59.28,67.6,61,Industrial,Mining Activity
359.52,43.21,90,1,18,35.86,15.61,35.47,11.79,1.88,47.61,22.32,147,Mining,Mining Activity
313.22,56.06,83,0,5,95.96,-4.29,18.25,16.6,0.9,71.81,79.68,35,Industrial,Mining Activity
330.78,26.64,90,1,5,47.53,28.9,33.17,88.16,3.16,71.67,54.41,76,Mining,Mining Activity
337.34,30.05,97,1,4,39.74,15.8,20.15,9.38,3.47,74.64,37.86,306,Bare Land,Mining Activity
366.63,124.56,87,0,14,152.63,6.06,18.51,88.42,1.28,67.87,11.58,46,Mining,Mining Activity
335.9,46.9,92,1,11,84.12,-10.05,17.48,99.42,0.51,34.85,45.35,72,Industrial,Mining Activity
312.33,52.45,93,1,12,128.2,13.17,4.35,43.08,2.21,78.76,21.57,269,Mining,Mining Activity
356.9,27.47,75,1,9,19.63,14.21,7.98,60.94,0.19,24.57,28.04,102,Industrial,Mining Activity
360.2,28.43,89,1,15,82.44,12.47,35.72,88.05,2.53,10.35,26.24,164,Industrial,Mining Activity
335.89,32.83,84,1,17,62.83,12.96,26.93,26.68,2.73,6.34,67.05,44,Mining,Mining Activity
339.49,14.5,87,1,5,25.94,27.99,27.63,45.97,2.99,42.09,31.17,61,Bare Land,Mining Activity
360.79,43.24,86,1,20,44.61,5.61,32.54,95.22,1.51,39.03,73.37,24,Mining,Mining Activity
326.83,47.01,86,1,8,37.76,-2.45,7.84,79.51,2.34,11.75,20.5,14,Bare Land,Mining Activity
335.2,37.16,91,1,5,132.96,10.66,8.74,41.27,0.29,25.76,33.77,9,Bare Land,Mining Activity
343.69,46.6,85,1,10,79.33,8.32,29.01,76.57,1.18,9.23,30.0,32,Mining,Mining Activity
367.0,20.96,80,1,10,96.59,-1.18,16.06,30.88,1.18,16.52,30.15,21,Bare Land,Mining Activity
357.79,17.96,83,1,7,21.84,24.33,6.65,61.51,3.07,45.17,30.49,40,Mining,Mining Activity
330.93,11.14,94,0,19,165.53,9.77,3.58,53.53,1.32,53.8,9.13,107,Bare Land,Mining Activity
336.4,43.56,98,1,6,110.56,19.6,22.47,8.31,1.44,25.89,24.41,50,Mining,Mining Activity
338.11,69.67,87,0,6,44.43,11.99,39.8,72.6,1.93,59.05,11.47,2,Industrial,Mining Activity
351.86,56.03,96,1,15,23.31,-18.64,39.7,26.89,3.11,30.18,27.62,27,Industrial,Mining Activity
331.01,18.5,85,1,4,17.05,5.87,16.62,20.52,3.15,36.89,31.6,17,Mining,Mining Activity
348.61,27.56,82,1,7,163.96,10.63,12.73,97.18,3.35,7.29,69.11,79,Bare Land,Mining Activity
367.0,129.9,83,1,8,73.16,9.36,2.5,88.89,0.91,20.22,6.11,21,Industrial,Mining Activity
346.03,375.34,99,1,13,114.02,14.19,35.6,92.73,2.1,73.1,31.05,65,Industrial,Mining Activity
356.5,15.97,91,1,5,65.66,31.26,23.66,54.12,0.7,76.82,64.17,44,Bare Land,Mining Activity
338.92,10.42,85,0,3,142.85,9.55,2.39,68.81,1.19,17.49,52.34,135,Industrial,Mining Activity
362.59,38.51,85,1,12,110.75,19.53,6.91,78.71,1.65,22.17,55.33,67,Industrial,Mining Activity
342.78,246.64,94,0,8,115.86,5.03,32.37,78.25,1.51,70.58,9.92,72,Industrial,Mining Activity
349.13,155.92,84,1,12,66.02,-1.41,4.6,16.91,0.64,64.5,16.45,40,Bare Land,Mining Activity
356.66,4.94,83,1,15,78.84,13.66,22.14,85.85,3.25,54.74,78.54,24,Bare Land,Mining Activity
334.86,18.34,96,1,12,154.92,13.78,28.06,15.14,3.19,74.58,77.2,26,Bare Land,Mining Activity
326.74,47.66,74,0,15,78.98,1.56,39.82,34.21,2.33,51.38,76.35,65,Industrial,Mining Activity
338.59,21.25,86,1,12,166.55,11.34,16.44,74.79,2.94,21.53,21.6,19,Bare Land,Mining Activity
347.12,35.55,82,1,19,45.8,9.79,14.36,17.31,1.92,53.71,56.29,35,Mining,Mining Activity
329.51,199.13,97,1,13,138.17,13.98,35.06,16.32,0.43,66.97,18.92,1304,Industrial,Mining Activity
344.24,8.29,92,1,14,41.04,-11.05,5.33,13.14,1.83,53.37,63.1,33,Bare Land,Mining Activity
324.9,22.13,80,1,13,53.57,5.12,33.16,81.38,1.55,8.7,41.48,233,Mining,Mining Activity
332.23,26.28,84,1,13,101.79,7.92,17.33,34.63,0.21,56.63,27.32,283,Mining,Mining Activity
340.75,7.29,94,1,11,167.47,-0.67,5.49,40.84,2.18,10.08,34.15,29,Bare Land,Mining Activity
346.87,38.53,88,1,12,36.59,-12.51,16.59,66.95,0.65,37.61,43.92,339,Mining,Mining Activity
347.33,84.83,98,1,17,79.52,18.52,39.59,91.36,0.24,59.04,76.83,45,Mining,Mining Activity
348.38,33.01,91,1,14,21.19,1.8,28.31,99.74,2.01,40.08,27.71,32,Mining,Mining Activity
312.34,16.42,85,0,11,149.15,23.13,24.41,76.94,0.8,60.67,45.24,19,Industrial,Mining Activity
326.31,14.15,96,1,17,70.68,3.6,19.25,71.66,1.15,32.1,74.41,32,Bare Land,Mining Activity
346.38,4.22,87,1,17,141.99,17.36,20.63,46.58,0.7,12.83,75.21,28,Bare Land,Mining Activity
348.88,9.58,83,0,15,142.39,20.0,12.14,32.25,0.98,65.56,8.68,43,Mining,Mining Activity
330.95,8.56,86,1,16,102.52,4.38,19.02,19.08,1.63,7.45,14.71,79,Industrial,Mining Activity
347.81,9.91,96,0,20,124.0,11.42,31.64,48.93,2.74,9.02,48.04,108,Mining,Mining Activity
350.02,32.82,94,1,20,80.64,18.85,4.06,85.25,2.93,17.66,55.13,20,Mining,Mining Activity
348.85,48.22,87,1,13,142.09,21.08,16.55,71.6,2.18,8.1,11.16,80,Bare Land,Mining Activity
340.95,7.8,81,0,17,40.97,7.48,14.21,45.72,1.97,6.57,74.19,26,Industrial,Mining Activity
343.11,21.44,77,1,18,148.35,3.9,15.31,84.36,2.53,5.02,52.24,50,Bare Land,Mining Activity
338.55,14.44,90,1,9,14.04,8.09,9.82,78.04,1.79,74.94,14.66,103,Mining,Mining Activity
343.09,22.32,88,1,13,137.6,20.82,10.3,91.47,3.4,45.77,37.97,40,Mining,Mining Activity
330.06,10.08,100,0,14,121.73,13.51,31.44,74.42,0.35,67.44,37.46,35,Bare Land,Mining Activity
367.0,37.63,90,0,10,136.73,16.77,22.72,13.29,1.65,30.34,21.73,136,Industrial,Mining Activity
342.15,136.84,97,1,3,96.82,17.09,16.88,50.27,2.75,60.82,13.64,56,Bare Land,Mining Activity
348.46,28.45,92,1,18,110.43,8.34,28.53,93.5,2.42,58.68,7.73,93,Industrial,Mining Activity
340.19,1.17,81,1,14,104.0,19.68,34.75,56.23,2.79,39.64,35.54,229,Industrial,Mining Activity
335.46,8.71,97,1,4,107.1,-3.72,9.1,92.72,2.74,71.89,63.25,236,Bare Land,Mining Activity
335.94,32.11,95,0,7,86.0,13.29,13.04,71.98,1.59,31.41,64.85,75,Mining,Mining Activity
352.86,59.56,95,1,12,85.09,11.46,9.67,81.27,1.87,53.37,21.95,17,Industrial,Mining Activity
350.03,27.74,80,1,6,73.06,21.78,29.2,82.1,2.3,55.66,40.9,15,Mining,Mining Activity
333.34,28.36,81,0,9,87.97,19.65,31.67,49.89,2.14,24.26,56.38,186,Bare Land,Mining Activity
367.0,19.81,91,1,16,144.47,11.5,30.57,87.12,0.15,52.87,42.17,68,Industrial,Mining Activity
330.24,2.04,81,1,14,30.19,11.39,24.38,59.8,2.86,56.26,9.58,9,Mining,Mining Activity
348.91,7.34,77,1,5,104.42,11.5,30.21,36.01,2.17,34.33,53.5,662,Mining,Mining Activity
